id,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,data_channel,weekday,shares,y
23851,11.0,341.0,0.571428569728,0.999999995146,0.73300970518,5.0,,1.0,0.0,4.45454545455,7.0,4.0,726.0,341.285714286,2500.0,690400.0,285614.285714,1415.0952381,4074.65503876,2529.60333955,1400.0,1400.0,1400.0,,0.0285718596083,0.801239613197,0.0285715383674,,0.479749206349,0.194552380952,,0.0058651026393,0.916666666667,0.0833333333333,0.356298701299,0.05,1.0,-0.325,-0.4,-0.25,0.0,0.0,0.5,0.0,World,Friday,693,0
6548,10.0,239.0,0.635193130321,0.999999993007,0.78321677774,7.0,2.0,0.0,0.0,4.21338912134,9.0,-1.0,1300.0,360.142857143,0.0,843300.0,295800.0,0.0,6012.64100891,3133.9649691,2200.0,2200.0,,0.0222256263071,0.312226114837,0.0223846323018,0.620939577757,0.0222240487967,,0.152982954545,0.0460251046025,0.0125523012552,0.785714285714,0.214285714286,0.311157024793,0.1,1.0,-0.408333333333,-0.8,-0.125,0.5,0.5,,,,Sunday,1200,0
37669,10.0,255.0,0.645418324122,0.999999993939,0.769696965032,5.0,4.0,0.0,14.0,4.40392156863,9.0,4.0,1000.0,284.333333333,1200.0,,403622.222222,914.0,7123.305,4027.15229504,1300.0,1300.0,1300.0,0.133201797183,0.174603978021,0.0222434038192,0.647728470453,0.0222223505235,0.625396825397,0.122222222222,,0.0235294117647,0.666666666667,0.333333333333,0.380555555556,0.1,0.85,-0.333333333333,-0.7,-0.1,0.2,0.3,0.3,0.3,Lifestyle,Tuesday,817,0
3801,12.0,445.0,0.475862067872,0.999999995951,0.655870442689,,2.0,2.0,0.0,4.81797752809,8.0,-1.0,529.0,138.0,,843300.0,271150.0,0.0,4486.8289689,2380.73012353,2800.0,,,0.0264393734558,0.0250115909341,0.898489317161,0.0250575434553,0.0250021749941,0.274692780338,0.110522273425,0.0292134831461,0.00224719101124,0.928571428571,0.0714285714286,0.28663003663,0.0333333333333,0.5,-0.1,-0.1,-0.1,0.0,0.0,0.5,,World,Wednesday,2300,1
35659,12.0,404.0,0.559055116643,0.999999995455,0.722727269442,8.0,3.0,2.0,0.0,4.65594059406,4.0,-1.0,318.0,158.5,6200.0,843300.0,386950.0,1072.76315789,3500.07878915,2296.90884597,681.0,1600.0,1140.5,,0.0500003304986,0.0500001276414,0.0500001361089,0.050084258888,0.467925170068,0.0835204081633,0.0371287128713,0.019801980198,0.652173913043,0.347826086957,0.35626984127,,0.5,-0.208854166667,-0.5,-0.05,0.5,0.0,0.0,0.0,Business,Thursday,548,0
32790,7.0,90.0,0.799999991111,0.999999981481,0.870370354252,4.0,1.0,0.0,0.0,4.72222222222,8.0,217.0,2500.0,694.875,14500.0,617900.0,185725.0,3145.03175074,,5799.16689927,0.0,0.0,0.0,0.025054050674,0.721281555767,,0.203641913805,,0.456666666667,0.291875,0.0888888888889,0.0111111111111,0.888888888889,0.111111111111,0.36875,0.2,0.9,-0.05,-0.05,-0.05,0.5,0.25,0.0,0.25,Lifestyle,Thursday,1900,1
25222,,236.0,0.622317593896,0.999999992701,0.810218972188,7.0,5.0,1.0,0.0,4.82627118644,7.0,4.0,990.0,,7000.0,843300.0,269800.0,2743.87362171,4372.90789474,3518.39726154,1500.0,1500.0,1500.0,0.733848814339,0.0287663246829,0.1799915161,0.0286919772324,0.028701367646,0.520247933884,-0.0254648760331,,0.0338983050847,0.555555555556,0.444444444444,0.258977272727,0.0333333333333,0.6,-0.39375,-0.7,-0.125,0.0,0.0,,0.0,Business,Monday,9900,1
2387,14.0,,0.510273971729,0.999999997409,0.629533677126,12.0,2.0,0.0,11.0,4.48264984227,10.0,-1.0,1400.0,,0.0,843300.0,428590.0,0.0,8350.0,5334.81736615,,110200.0,56900.0,0.607207628911,0.0200105596062,0.0207643730604,,0.113885213027,0.478138984785,0.217828374157,0.089905362776,0.00946372239748,0.904761904762,0.0952380952381,0.36355661882,0.0333333333333,1.0,-0.288492063492,-0.4,-0.0666666666667,0.305303030303,0.0924242424242,0.194696969697,0.0924242424242,Business,Thursday,1500,1
36740,10.0,1159.0,0.399126637206,0.999999998586,0.550212163295,21.0,20.0,,0.0,4.56427955134,10.0,217.0,705.0,350.714285714,,37400.0,13370.0,0.0,2709.25,1402.78238839,545.0,16000.0,3151.15789474,0.0200414500412,0.0202862747617,0.0200073620169,0.0203412899515,0.919323623229,0.506038762461,0.283834346082,0.0724762726488,0.0112165660052,0.865979381443,0.134020618557,0.410908060194,0.1,1.0,-0.213461538462,-0.5,-0.05,0.642857142857,0.214285714286,,0.214285714286,Lifestyle,Saturday,15700,1
16074,13.0,767.0,,0.999999997938,0.562886596778,20.0,2.0,2.0,0.0,4.78487614081,8.0,-1.0,49.0,,0.0,843300.0,196975.0,0.0,4905.5,2062.93063237,714.0,1300.0,1007.0,0.0250036676075,0.204481066938,0.720050638084,0.0254637260183,0.0250009013522,0.265,0.0177083333333,0.0156453715776,0.0169491525424,,0.52,0.302083333333,0.05,0.6,-0.201282051282,-0.4,-0.05,0.0,0.0,0.5,0.0,Entertainment,Wednesday,971,0
34890,9.0,,0.518691586361,0.999999991803,,4.0,,1.0,0.0,4.32558139535,7.0,217.0,469.0,317.4,,69100.0,24200.0,0.0,3266.35897436,1847.89094985,0.0,0.0,0.0,,0.0285784696714,0.0287921899463,0.0285755086694,0.885093605998,0.388731060606,0.0377130681818,0.046511627907,0.0186046511628,0.714285714286,0.285714285714,0.129090909091,0.1,0.136363636364,-0.171875,-0.2,-0.1,0.0,0.0,0.5,0.0,Tech,Thursday,1500,1
32919,7.0,144.0,0.656488544607,0.999999987654,0.802469125895,3.0,3.0,1.0,0.0,4.27083333333,5.0,,217.0,88.75,0.0,843300.0,209400.0,0.0,3575.34226762,2322.11528742,856.0,5900.0,3378.0,0.0400208290923,0.216350009795,0.0400134543432,0.0400137362476,0.663601970522,0.290625,0.127083333333,0.0208333333333,0.0138888888889,0.6,0.4,0.45,0.25,0.7,-0.166666666667,-0.166666666667,,0.0,0.0,0.5,0.0,Tech,Thursday,1200,0
26099,12.0,1003.0,0.416233090098,,0.556650245391,29.0,,25.0,1.0,4.58325024925,8.0,-1.0,571.0,143.0225,3100.0,843300.0,376612.5,,6822.49894309,,2100.0,2700.0,2400.0,0.0250002269095,0.639246506805,0.0250002725504,0.285752915046,0.0250000786887,0.452999265228,0.0901899730704,0.048853439681,0.0199401794616,0.710144927536,0.289855072464,,0.05,0.9,-0.221121794872,-0.6,-0.1,0.0,0.0,0.5,0.0,Entertainment,Sunday,3700,1
21634,10.0,449.0,0.523041473449,0.999999996047,0.695652171163,,0.0,1.0,0.0,4.55902004454,5.0,-1.0,769.0,269.6,15700.0,,256640.0,2245.04935131,5507.2037037,3408.24423544,0.0,0.0,0.0,0.0400002240287,0.040000317119,0.839998449335,0.0400001419318,0.040000867585,0.458546489742,0.239929888952,0.0623608017817,0.0200445434298,0.756756756757,0.243243243243,0.455718150897,0.05,1.0,-0.222222222222,-0.6,-0.1,0.0,0.0,0.5,0.0,World,Tuesday,1300,0
28950,14.0,1056.0,,0.999999998457,0.635802468155,20.0,2.0,10.0,1.0,4.65151515152,10.0,,4200.0,660.5,0.0,843300.0,217540.0,0.0,4556.42105263,2831.6299453,753.0,10400.0,5576.5,0.0200181302952,0.919850221964,0.0200005465012,,0.0200054941368,0.433217048909,0.0835446025606,0.032196969697,0.0265151515152,0.548387096774,0.451612903226,0.48440285205,0.1,1.0,-0.320854591837,-1.0,-0.05,0.55,0.25,0.05,0.25,Entertainment,Wednesday,600,0
11785,10.0,472.0,0.532051280914,0.999999996644,0.671140937345,6.0,2.0,12.0,0.0,4.63771186441,5.0,4.0,500.0,314.2,27700.0,690400.0,218540.0,2641.12125,4626.09803922,3285.33475255,,8400.0,8400.0,0.242289414078,0.0401411179464,0.0402939567148,0.0402942644131,0.636981246848,0.517025162338,0.210122429654,0.0466101694915,0.00635593220339,0.88,0.12,0.343424832743,0.1,0.5,-0.22380952381,-0.3,-0.0714285714286,0.0,0.0,0.5,0.0,Tech,,2100,1
26269,11.0,201.0,0.690217387553,,0.742647053363,6.0,6.0,15.0,0.0,4.34825870647,9.0,4.0,3000.0,,0.0,690400.0,,0.0,4717.06391347,2821.17352112,896.0,93800.0,24549.0,0.0222236222644,0.246376205247,0.0222230733434,0.686943915596,0.0222331835486,0.576623376623,0.458187905844,0.0696517412935,,1.0,0.0,0.53167903525,0.136363636364,,,,0.0,0.0,0.0,0.5,0.0,Lifestyle,Tuesday,1400,0
2229,10.0,407.0,0.568922304339,0.999999996183,0.698473279777,2.0,1.0,1.0,0.0,4.68058968059,8.0,,496.0,169.428571429,0.0,843300.0,168962.5,0.0,3706.90735695,2457.0237251,1800.0,1800.0,1800.0,0.0255108941378,0.0256046766257,0.165786607445,0.758096288491,0.0250015333003,0.541696230599,0.18264781966,0.0761670761671,0.017199017199,0.815789473684,0.184210526316,0.33196969697,0.0333333333333,0.7,-0.229166666667,-0.8,-0.05,0.5,0.5,0.0,0.5,Entertainment,Monday,2300,1
25500,11.0,347.0,,0.999999995192,0.778846150102,4.0,1.0,1.0,0.0,4.82132564841,3.0,-1.0,70.0,22.6666666667,53100.0,843300.0,345933.333333,2181.37507395,,3080.85380818,4000.0,4000.0,4000.0,0.0666667333495,0.0666667168913,0.733216383615,0.0666667364763,0.0667834296679,0.40703030303,0.103242424242,0.0345821325648,0.00864553314121,0.8,0.2,0.261616161616,0.1,0.5,-0.186111111111,-0.3,-0.125,0.5,-0.35,0.0,0.35,World,Thursday,1000,0
32205,11.0,242.0,0.637931031733,0.999999993939,0.70303029877,6.0,1.0,0.0,,5.26446280992,,,1300.0,550.166666667,0.0,51900.0,23055.5555556,0.0,5156.125,2073.51710557,1100.0,,1100.0,0.02224340013,0.0226320227503,0.288216359619,0.64467900685,0.0222292106506,0.625227272727,0.23946969697,0.0454545454545,0.0165289256198,0.733333333333,0.266666666667,0.442975206612,0.1,1.0,-0.283333333333,-0.6,-0.1,1.0,0.1,,0.1,Entertainment,Monday,1500,1
19813,11.0,284.0,0.639705880001,0.999999994152,0.783625726412,9.0,4.0,1.0,0.0,4.5985915493,9.0,-1.0,492.0,149.714285714,0.0,843300.0,325644.444444,0.0,3649.94452888,2126.91007065,,13900.0,7650.0,0.0222748613269,0.0222246980126,0.0222476757534,,0.911029524987,0.394903581267,0.102031680441,,0.0211267605634,0.571428571429,0.428571428571,0.392045454545,0.1,1.0,-0.148611111111,-0.25,-0.1,0.1,-0.1,0.4,0.1,Tech,Monday,1000,0
38936,10.0,829.0,0.530359354981,0.999999997955,0.725971368659,18.0,10.0,0.0,11.0,4.58745476478,6.0,217.0,407.0,314.8,,69100.0,44016.6666667,0.0,3716.33333333,2622.93367539,705.0,30000.0,7089.2,0.0333865782441,0.03370802908,0.0335299519898,0.866002669391,0.0333727712953,0.456469298246,0.0909539473684,,0.0253317249698,0.625,0.375,0.451666666667,0.1,1.0,,-0.7,-0.1,0.0,,0.5,0.0,Lifestyle,Wednesday,10400,1
33858,9.0,253.0,0.705179280059,0.999999993827,0.86419752553,7.0,3.0,0.0,0.0,4.93675889328,10.0,,8500.0,1524.5,0.0,69100.0,18356.8,0.0,8500.0,,8000.0,8000.0,8000.0,0.0201691479214,0.213040451846,0.240992665399,0.0204927346575,0.505305000176,0.382954545455,0.152651515152,0.0553359683794,0.00790513833992,0.875,0.125,0.289880952381,0.0333333333333,0.6,-0.3,-0.4,-0.2,0.0,0.0,0.5,0.0,Tech,Saturday,7300,1
12521,11.0,1249.0,0.44435418323,0.999999998703,0.619974058859,17.0,17.0,18.0,0.0,4.69735788631,10.0,-1.0,907.0,357.666666667,0.0,843300.0,138980.0,0.0,3575.34226762,2326.41407234,624.0,7600.0,2463.58333333,0.020199873928,0.0201680057299,0.220067027059,0.0200018511831,0.7195632421,0.456773177318,0.116779713686,0.0400320256205,0.0208166533227,0.657894736842,0.342105263158,0.348178354978,0.1,1.0,-0.215224358974,-0.8,-0.05,0.1,0.0,0.4,0.0,Tech,,6400,1
35102,10.0,396.0,0.618421051004,0.999999995902,0.754098357565,20.0,1.0,11.0,,4.88636363636,5.0,4.0,1900.0,535.8,1900.0,843300.0,375100.0,1900.0,,4949.60083489,966.0,966.0,,0.239334378598,,0.0400009092456,0.640639342208,0.040000760925,0.466083333333,0.173916666667,0.0328282828283,0.00757575757576,0.8125,0.1875,0.361794871795,0.16,0.6,-0.175,,-0.125,0.0,0.0,0.5,0.0,Lifestyle,Wednesday,8400,1
33709,10.0,460.0,0.512195120816,0.999999996337,0.677655675173,11.0,9.0,1.0,0.0,4.65434782609,8.0,4.0,869.0,453.0,3200.0,690400.0,114787.5,2137.83333333,5942.625,3337.66392011,627.0,3200.0,1504.0,0.151168046518,0.154283463255,0.025022310021,,0.644525441039,0.528185045948,0.255405559353,0.0608695652174,0.0108695652174,0.848484848485,,0.392752782931,0.05,1.0,-0.178333333333,-0.3,-0.1,0.642857142857,0.214285714286,0.142857142857,0.214285714286,Business,Thursday,1200,0
106,8.0,1833.0,0.334609075815,0.999999998894,0.584070795814,8.0,0.0,1.0,0.0,4.24986361157,7.0,217.0,2000.0,650.0,0.0,69100.0,28718.5714286,0.0,4617.0,2442.5635678,0.0,0.0,,0.171966552139,0.0285766175672,0.0286946242091,0.185208653769,0.585553552316,0.447823423133,0.176959589997,0.0425531914894,0.0109110747409,0.795918367347,0.204081632653,,0.0333333333333,1.0,,-0.6,-0.05,0.1,0.0,0.4,,Tech,Thursday,1300,0
12294,10.0,282.0,0.627306270748,0.999999994186,0.81395348364,1.0,1.0,,0.0,4.93617021277,3.0,4.0,354.0,225.333333333,13000.0,,464600.0,2512.07142857,3493.40744368,3146.73050128,0.0,0.0,0.0,0.424931521226,0.374923604321,0.0666667794329,,0.0666678782168,0.464477056277,0.22234978355,0.063829787234,0.00354609929078,0.947368421053,0.0526315789474,0.347708032708,0.0333333333333,0.8,-0.1,-0.1,-0.1,0.0,0.0,0.5,0.0,Business,Monday,1400,0
7487,11.0,354.0,0.568513117876,0.999999995413,0.715596326993,8.0,,,0.0,,8.0,4.0,336.0,156.0,0.0,843300.0,,0.0,3688.48504673,2172.6993145,6400.0,6400.0,6400.0,,0.0250054666745,0.269427983619,0.0250448093197,0.513819177093,0.627380952381,0.120269423559,0.0310734463277,0.00564971751412,0.846153846154,0.153846153846,0.304707792208,0.0625,0.75,-0.345833333333,-0.4,-0.291666666667,0.375,0.375,0.125,0.375,Lifestyle,Tuesday,1300,0
21125,10.0,859.0,0.458726414553,,,65.0,,11.0,1.0,5.05587892899,10.0,,646.0,193.5,16700.0,843300.0,249520.0,2373.44444444,7342.59168975,,1500.0,8300.0,4900.0,0.126956517086,0.0200134831757,0.020015179737,0.336551888297,0.496462931704,0.450202319048,0.0808953439723,0.0360884749709,0.0302677532014,0.543859649123,0.456140350877,0.402346041056,0.1,1.0,-0.260174227482,-0.6,-0.1,0.3,,0.2,1.0,,Thursday,1300,0
33488,,660.0,0.3949843254,0.999999997436,0.517948716621,,3.0,12.0,0.0,4.6,10.0,-1.0,1400.0,329.0,,843300.0,192000.0,1400.0,7580.26764145,4366.70982784,2300.0,2300.0,2300.0,,0.0200180782389,,0.135204577406,,0.444757757965,0.235085354897,0.0621212121212,0.0106060606061,0.854166666667,0.145833333333,0.350754936121,0.1,,-0.219727891156,-0.5,-0.05,0.0,0.0,,0.0,Lifestyle,Monday,1500,1
6675,12.0,918.0,0.481069041781,0.999999998012,0.707753477718,20.0,1.0,1.0,,4.40413943355,7.0,,1700.0,363.833333333,0.0,843300.0,347242.857143,,4559.56469808,3157.69092638,1200.0,1200.0,1200.0,0.88551769768,0.0285870868225,0.0286354751361,0.0286875032907,0.0285722370703,0.529504822663,0.275966621098,0.078431372549,0.00980392156863,0.888888888889,0.111111111111,,0.0333333333333,1.0,-0.20376984127,-0.5,-0.05,0.0,0.0,0.5,,,Wednesday,3100,1
6775,9.0,919.0,0.474090407416,0.999999998175,,10.0,0.0,1.0,0.0,4.84221980413,7.0,-1.0,,297.428571429,1400.0,843300.0,238085.714286,956.1,3932.69565217,2517.6537958,0.0,0.0,0.0,0.170072619543,,0.7440645294,0.0285726552539,0.0287167878796,0.416216856061,0.0927556818182,0.0282916213275,,,0.365853658537,0.361334498834,,0.8,-0.200555555556,-0.5,,0.125,0.0,0.375,,World,Sunday,1600,1
13667,19.0,124.0,0.669354833312,0.999999986111,0.763888878279,2.0,2.0,0.0,2.0,4.13709677419,6.0,-1.0,555.0,111.236,0.0,843300.0,,0.0,68392.5,14604.7697487,8100.0,298400.0,,,0.0333349541155,0.0333342181828,,0.0333339993542,0.4,0.125,0.0483870967742,0.0161290322581,0.75,0.25,0.325,,1.0,-0.35,-0.6,,0.8125,,,0.3,Business,Tuesday,49000,1
28148,13.0,306.0,0.568627449122,0.999999994536,0.715846990624,6.0,1.0,1.0,0.0,4.76797385621,6.0,4.0,681.0,,6800.0,843300.0,,3271.37918446,6971.08842105,4833.33556454,0.0,0.0,0.0,0.0347866910744,0.0333737595921,0.199958543993,0.698015477676,0.0338655276644,0.403857142857,0.183952380952,0.0522875816993,0.016339869281,0.761904761905,,0.385863095238,0.2,0.7,-0.275,-0.6,-0.05,0.133333333333,0.0666666666667,0.366666666667,,Lifestyle,Tuesday,2100,1
11954,11.0,,0.688596488208,,0.857142850698,9.0,2.0,0.0,2.0,4.52192982456,10.0,-1.0,,104.0,9100.0,843300.0,380040.0,1699.07894737,3821.63105023,2951.94392997,1600.0,,1600.0,0.0200729664507,0.120114089404,,0.0202350824015,0.819552986672,0.481547619048,0.266071428571,0.0570175438596,0.0131578947368,0.8125,0.1875,0.431868131868,0.2,0.8,,-0.6,-0.125,0.0,0.0,0.5,0.0,,Sunday,2500,1
11808,9.0,340.0,0.547337276487,0.999999995169,0.681159416999,10.0,0.0,,0.0,4.79705882353,,4.0,1100.0,405.25,1100.0,843300.0,152325.0,1100.0,,,0.0,0.0,0.0,0.511062557528,0.0250212458202,0.0250863507843,0.170961045777,0.26786880009,0.426466450216,0.124678030303,0.0676470588235,0.0323529411765,,0.323529411765,0.303787878788,0.0333333333333,1.0,-0.181818181818,-0.5,-0.05,0.533333333333,0.316666666667,0.0333333333333,0.316666666667,Social Media,,1500,1
12001,11.0,,0.386917188318,0.999999998736,0.589127685728,13.0,0.0,1.0,,,6.0,-1.0,422.0,135.2,0.0,843300.0,201533.333333,,5901.90662139,2936.19049502,0.0,0.0,0.0,,0.0333897541231,0.42560873908,0.26338997131,0.0333353605372,0.457020419013,0.135009683299,,0.0197547683924,0.684782608696,,0.406484917199,0.0333333333333,1.0,-0.262376847291,-0.8,-0.05,0.35,-0.2,0.15,0.2,Social Media,Friday,1100,0
170,6.0,139.0,0.625899276073,0.999999989011,0.725274717305,4.0,2.0,5.0,1.0,4.96402877698,1.0,4.0,4.0,4.0,,617900.0,617900.0,3332.16911006,3332.16911006,3332.16911006,5400.0,5400.0,5400.0,0.2,0.2,0.2,0.2,0.2,0.547348484848,,0.0359712230216,0.0,1.0,0.0,0.316818181818,0.136363636364,0.8,0.0,0.0,,0.0,0.0,0.5,0.0,Social Media,Thursday,884,0
26387,15.0,,0.364789446796,0.99999999913,0.55304347778,15.0,10.0,,1.0,4.85207100592,10.0,-1.0,1900.0,344.2,1900.0,843300.0,238400.0,1474.87179487,3478.59373527,2242.70999951,1300.0,,3666.66666667,0.0200001862349,0.0200000901485,0.819273559103,0.0200000644464,0.120726100067,0.365939454064,,0.043392504931,,0.704,0.296,0.297253910862,0.05,,-0.223836336336,-0.666666666667,-0.1,0.0,0.0,0.5,0.0,World,Friday,1500,1
3739,6.0,,0.459618207842,0.999999997696,0.585253454873,23.0,16.0,11.0,0.0,4.71820809249,8.0,4.0,916.0,430.0,10800.0,690400.0,164100.0,2626.22986248,4747.71306818,3407.3654462,1500.0,12500.0,5209.09090909,0.025007163898,0.0250008447325,0.0250042815431,0.025000180354,0.899987529472,,0.207545695046,,0.00867052023121,,0.130434782609,0.384696969697,0.1,1.0,-0.138194444444,-0.1875,-0.1,0.5,0.5,0.0,0.5,Tech,Saturday,2100,1
21340,,287.0,0.630281687922,0.999999993902,,4.0,4.0,0.0,1.0,4.47386759582,10.0,-1.0,522.0,,4000.0,843300.0,316750.0,1337.04166667,7645.61087912,3459.21096648,13900.0,21900.0,16933.3333333,0.496458126211,0.0200017353608,,0.0200001092908,0.443539313926,0.484564393939,0.155208333333,0.0348432055749,0.0104529616725,0.769230769231,0.230769230769,,0.136363636364,1.0,-0.230555555556,-0.4,-0.125,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,Business,Wednesday,1600,1
29687,7.0,418.0,0.51670951024,0.999999996016,0.621513941747,,1.0,10.0,0.0,4.17224880383,9.0,4.0,1600.0,387.555555556,4500.0,,233011.111111,2800.0,8598.21331058,4356.11153973,3400.0,,3400.0,0.0224129763229,0.0222326258802,0.0222225401566,0.517376240189,0.415755617451,0.561695906433,0.177412280702,0.055023923445,0.0263157894737,0.676470588235,0.323529411765,,0.1,1.0,-0.287121212121,-0.7,-0.05,0.3,1.0,0.2,,Lifestyle,,2200,1
28556,10.0,962.0,0.428422152112,0.999999998192,0.611211572132,15.0,7.0,1.0,0.0,5.03846153846,6.0,-1.0,1300.0,412.0,0.0,843300.0,394700.0,0.0,5385.045,3280.02951538,1700.0,3300.0,,0.86657857635,0.033337316158,0.0333348117475,0.0333349564034,0.033414339341,,0.228453298114,0.043659043659,,0.976744186047,,0.407112966399,0.0333333333333,1.0,-0.25,-0.25,-0.25,0.0,0.0,,0.0,Business,Monday,1400,0
39067,11.0,817.0,0.487468671068,0.999999997899,0.676470586814,21.0,0.0,2.0,0.0,4.80171358629,7.0,-1.0,806.0,114.285714286,6300.0,843300.0,299614.285714,2142.25804001,5965.30506977,3044.1030389,0.0,0.0,0.0,0.028598899183,0.028573301998,0.725844313213,0.188409574278,0.0285739113288,0.525370896465,0.140423768939,,0.015911872705,,0.26,0.374201474201,0.0625,0.8,-0.404487179487,-1.0,,0.666666666667,-0.7,0.166666666667,0.7,World,Wednesday,832,0
33731,12.0,284.0,,0.999999994709,,2.0,,11.0,0.0,4.4014084507,,217.0,1200.0,454.833333333,3400.0,69100.0,37550.0,2100.0,4472.85,3120.42900287,4600.0,4600.0,4600.0,0.0333361766563,0.563747355901,0.0333368837593,,0.198953844905,0.432348484848,0.181704545455,0.0387323943662,0.00352112676056,0.916666666667,0.0833333333333,0.339462809917,0.136363636364,0.7,-0.1,-0.1,-0.1,0.454545454545,0.136363636364,,0.136363636364,Tech,Monday,3200,1
22150,11.0,,0.534722220984,0.999999996154,0.703846151139,12.0,3.0,1.0,,4.55681818182,5.0,-1.0,86.0,20.75,0.0,843300.0,566820.0,0.0,3417.40423681,2551.86525842,4900.0,4900.0,4900.0,0.178001133478,0.0401572205815,0.0403295501693,0.303583533605,0.437928562166,0.408261183261,0.205606661857,0.05,0.0136363636364,0.785714285714,0.214285714286,0.384769775679,0.136363636364,1.0,-0.214682539683,-0.5,,0.0,0.0,0.5,0.0,Tech,Tuesday,3400,1
18511,11.0,286.0,0.601423485404,0.999999993827,0.808641970317,6.0,2.0,0.0,0.0,4.52797202797,7.0,4.0,1700.0,433.571428571,1700.0,843300.0,188185.714286,1700.0,5155.85552408,3070.83421143,3600.0,3600.0,3600.0,0.22585942697,0.0286255440044,0.0286309854109,0.0286557206108,0.688228323004,0.407121212121,0.151850649351,0.0454545454545,0.00699300699301,0.866666666667,,0.320154845155,0.1,,-0.3125,-0.5,-0.125,,0.5,0.5,0.5,Tech,Wednesday,1600,1
15542,12.0,534.0,0.491525422803,,0.621082619313,5.0,2.0,10.0,0.0,4.91760299625,4.0,-1.0,,109.75,77600.0,843300.0,,2154.06123529,3702.95121951,,1700.0,1700.0,1700.0,0.05000030678,,0.799807147404,,0.0500100908474,0.473252688172,0.0493855606759,0.0243445692884,0.0205992509363,0.541666666667,0.458333333333,0.296978021978,0.1,0.7,,-0.4,-0.05,,0.0,0.5,0.0,,Monday,758,0
27797,12.0,130.0,0.714285708617,0.999999986301,,2.0,1.0,0.0,1.0,4.13846153846,5.0,-1.0,4.0,1.036,441000.0,843300.0,762840.0,,7503.88689055,5219.96159953,1200.0,1200.0,1200.0,0.0400020880736,0.0403287256952,0.0400854975961,0.839583637373,0.0400000512622,0.428273809524,0.189204545455,0.0846153846154,0.0153846153846,0.846153846154,0.153846153846,0.307851239669,,,-0.21875,-0.3125,-0.125,0.5,-0.15,0.0,0.15,Lifestyle,Sunday,2000,1
22355,12.0,480.0,0.527426159225,0.999999996454,0.709219855641,,4.0,1.0,0.0,4.58958333333,10.0,-1.0,2900.0,974.777777778,0.0,843300.0,,0.0,,2507.52888314,927.0,2500.0,1713.5,0.120872244931,0.0200048407517,,0.621952124087,0.0201088547192,0.564705882353,0.0897058823529,,0.0166666666667,0.692307692308,0.307692307692,0.381481481481,0.1,0.8,-0.439583333333,-0.75,-0.125,0.0,0.0,0.5,0.0,Lifestyle,Wednesday,1700,1
4220,10.0,215.0,0.65420560442,0.99999999187,0.837398367176,2.0,1.0,1.0,0.0,,6.0,,4400.0,978.8,0.0,,190566.666667,0.0,10400.0,3959.90189179,3200.0,3200.0,3200.0,0.0333545878912,0.199931348977,0.700044437609,0.0333340098863,0.0333356156373,0.458100414079,0.139492753623,,0.0139534883721,,0.25,0.425925925926,,0.7,-0.208333333333,-0.3125,-0.125,0.0,0.0,0.5,0.0,World,Thursday,9200,1
19177,8.0,306.0,0.716845875567,0.999999994819,0.844559581116,6.0,5.0,0.0,21.0,4.57843137255,8.0,4.0,791.0,224.75,6600.0,843300.0,,2208.11764706,6864.23809524,4606.19216875,,,21166.6666667,,0.025116725828,0.150059875245,0.505603130191,0.0250094596286,,0.0555646929825,0.0522875816993,0.0522875816993,0.5,0.5,0.437083333333,0.15,1.0,-0.306875,-0.6,-0.05,0.666666666667,-0.166666666667,,0.166666666667,Lifestyle,Friday,25200,1
1565,8.0,312.0,0.605351168544,,0.714285710506,15.0,2.0,14.0,0.0,4.8141025641,6.0,4.0,873.0,373.666666667,1600.0,843300.0,320583.333333,990.0,8664.86634461,5521.6117388,780.0,780.0,,0.0333405896383,0.0333565459944,,0.866570517846,0.0333625346442,0.669312169312,0.129276895944,0.0512820512821,0.025641025641,0.666666666667,0.333333333333,0.425967261905,0.2,0.8,-0.440625,-0.7,-0.125,0.0,0.0,,0.0,Lifestyle,Tuesday,2000,1
32343,10.0,285.0,0.590106004982,0.999999994118,0.799999995294,4.0,1.0,,0.0,4.96140350877,10.0,-1.0,442.0,150.857142857,0.0,843300.0,,0.0,4213.849642,2103.5943097,1400.0,1400.0,1400.0,0.120875181378,0.0200069959881,0.145990731774,0.0200039752762,0.693123115584,0.419012698413,0.100606349206,0.0385964912281,0.0350877192982,,0.47619047619,,0.16,1.0,-0.209841269841,-0.7,-0.05,0.521428571429,0.0321428571429,0.0214285714286,0.0321428571429,Tech,,3600,1
