id,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,data_channel_Entertainment,data_channel_Lifestyle,data_channel_Social Media,data_channel_Tech,data_channel_World,data_channel_unknown,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,weekday_unknown
31967,11.0,2692.896847508253,0.165890570407,0.99999999973,0.279126213517,3.0,3.0,18.764235376052365,1.0,4.24182541939,8.0,0.0,712.0,196.51285714300002,0.0,843299.9999999995,373900.0000000002,0.0,7237.961082510002,3416.887200002297,4100.000000000004,10799.99999999999,7449.999999999995,0.0254432158034,0.151035321059,0.02500226682329998,0.77184570101,0.0266734953043,0.537561879378,0.278287104865,0.0540233153256,0.0109468296844,0.8315098468270001,0.168490153173,0.478395961495,0.1,1.0,-0.388172541744,-1.0,-0.05,0.6,0.34090909091,0.1,0.475,False,True,False,False,False,False,False,True,False,False,False,False,False
13957,11.0,1137.9999999999998,0.428063942781,0.99999999839,0.653784217949,10.000000000000002,5.999999999999999,1.0,0.0,4.52548330404,10.0,0.0,309.99999999999994,132.0,0.0,843299.9999999995,246519.9999999999,0.0,6037.579268289996,3827.6467610999985,1299.9999999999995,2999.9999999999995,2150.0,0.0203232879844,0.020116155209866687,0.020116155209866687,0.020116155209866687,0.919328246386,0.441363530649,0.169328564954,0.0474516695958,0.01230228471,0.7941176470590001,0.2916666666669999,0.360662177329,0.0333333333333,1.0,-0.355868437118,-0.7,-0.125,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False
36312,5.0,398.9999999999999,0.472677594337,0.999999995781,0.582278478556,23.000000000000004,2.0000000000000004,11.0,1.0000000000000004,4.84711779449,10.0,3.9999999999999996,858.9999999999999,266.4999999999999,14700.000000000011,843299.9999999995,167180.0,2480.289473679999,7482.374999999998,3564.09747732,6100.000000000004,6100.000000000004,6100.000000000004,0.02040397648,0.0200183190856,0.0200940800116,0.335731300611,0.603752323812,0.6468696919624999,0.513888888889,0.0391644908616,0.0154052635175,1.0,0.0,0.642361111111,0.17500000000000002,1.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False
11428,10.0,499.9999999999999,0.515090542223,0.999999996503,0.709790207308,5.999999999999999,5.0,5.999999999999999,0.0,4.828,8.0,0.05933709747208126,110.79322767551866,128.85714285700004,3699.999999999998,843299.9999999995,436028.57142899965,1413.6818181800004,5777.427870813419,3165.3404280000022,63.13595418430638,55.20201568465764,108.66968321242817,0.226093260915,0.0291766754467,0.0298374095208,0.0286202640254,0.686272390092,0.467970521542,0.239030612245,0.062,0.006,0.9117647058819999,0.0882352941176,0.350729646697,0.0333333333333,0.8,-0.125,-0.125,-0.125,0.5,0.34090909091,0.0,0.5,False,False,False,False,False,True,True,False,False,False,False,False,False
16421,9.0,256.00000000000006,0.6114243233127986,0.999999993902,0.768292678242,6.999999999999998,3.9999999999999996,1.0,0.0,4.83984375,5.0,0.0,438.00000000000006,201.11135508165526,5500.000000000004,843299.9999999995,578640.0000000002,1861.0000000000005,5496.831855930002,3513.0956018400025,2999.9999999999995,4299.999999999997,3766.6666666700007,0.634400893509,0.24544403642480006,0.0400749787454,0.0400793923542,0.0400006989666,0.395454545455,0.179004329004,0.0546875,0.0,1.0,0.0,0.3625,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False
35081,9.0,612.0000000000001,0.507537687592,0.999999997305,0.6483213737735531,10.000000000000002,3.9999999999999996,1.0,0.0,4.66176470588,10.0,3.9999999999999996,852.0000000000001,230.8333333330001,0.0,843299.9999999995,248220.00000000017,0.0,13973.713349011385,6225.267902161508,1800.0,5500.000000000004,3100.0000000000005,0.636018328906,0.020048544658,0.0200030703025,0.020112166912,0.303817889221,0.402903656627,0.0786750483559,0.0343137254902,0.0196078431373,0.38406488928066823,0.363636363636,0.3625,0.0333333333333,1.0,-0.269444444444,-0.7,-0.1,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False
31505,11.0,262.00000000000006,0.692946055216,0.999999994652,0.748663097601,23.999999999999996,3.0,0.0,2.0000000000000004,4.7786259542,10.0,0.0,510.0,212.42940204148124,0.0,843299.9999999995,531240.0000000002,2663.2586206899996,8560.957983190003,5251.111182160002,17900.0,17900.0,17900.0,0.0202928256531,0.02003259926009998,0.0200555774037,0.919586398423,0.02003259926009998,0.6468696919624999,0.381313131313,0.0496183206107,0.0,1.0,0.0,0.439976689977,0.0833333333333,1.0,0.0,0.0,0.0,0.125,0.0,0.375,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False
39395,9.0,1615.9999999999998,0.417391304089,0.999999998933,0.62540021278,3.9999999999999996,3.9999999999999996,3.9999999999999996,0.0,4.57982673267,7.0,0.0,789.0000000000002,262.5,17999.999999999993,843299.9999999995,168514.28571400009,0.0,6795.833333330004,2759.83123025,526.0000000000001,1399.9999999999995,1008.6666666699997,0.0285718495339,0.885413328458,0.0285718123568,0.028619815857999997,0.0288231937933,0.4919149552,0.1190758415435,0.0507425742574,0.0365099009901,0.581560283688,0.418439716312,0.416015864217,0.0625,1.0,-0.378974979822,-1.0,-0.0714285714286,0.2,0.3,0.3,0.3,True,False,False,False,False,False,False,False,False,False,True,False,False
13600,12.0,186.00000000000003,0.6637286829599771,0.999999990566,0.830188671413,6.999999999999998,3.0,1.0,1.0,4.83333333333,10.0,0.0,216.99999999999997,71.6666666667,21899.999999999993,843299.9999999995,518533.33333300013,2179.247967480001,3421.2785674599977,2739.939653300744,1271.0720142373505,4460.874080022963,2399.999999999999,0.400012764533,0.06667933156024997,0.06667933156024997,0.0666666921315,0.399961880215,0.25717270469650005,0.1190758415435,0.0322580645161,0.0215053763441,0.6,0.4,0.419047619048,0.17500000000000002,0.8,-0.253703703704,-0.333333333333,-0.1,0.45,0.0,0.05,0.25,False,False,False,False,False,False,False,False,False,False,False,True,False
20612,9.0,685.9999999999998,0.509036143812,0.999999997519,0.714640196738,20.0,2.0000000000000004,12.999999999999996,0.0,4.61078717201,5.0,54.901699437494734,4342.2058461474035,1265.9437252981456,0.0,764032.0133212074,75084.67631373765,0.0,5400.000000000005,2727.2751885600005,11400.000000000005,11400.000000000005,11400.000000000005,0.0400440909751,0.0400047463565,0.445429558325,0.0400017875739,0.43451981677,0.477400600392,0.093754831478,0.0422740524781,0.0102040816327,0.805555555556,0.194444444444,0.312796686073,0.1,0.5,-0.260119047619,-0.8,-0.1,0.5,0.34090909091,0.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False
3543,11.0,273.00000000000006,0.650190111596,0.999999993976,0.783132525403,2.0000000000000004,2.0000000000000004,1.0,0.0,4.61538461538,9.0,0.0,908.9999999999999,275.15024561051644,0.0,843299.9999999995,192966.66666700016,0.0,3405.1646460007937,2564.35597861,1188.4549215822417,3800.000000000003,2279.500000000001,0.17658315467,0.376102382395,0.293581579974,0.022606998134000023,0.131125884827,0.523850574713,-0.0648380355277,0.021978021978,0.036660031949032834,0.714285714286,0.6721810343285948,0.258143939394,0.0625,0.5,-0.276602564103,-0.7,-0.1,0.5,0.34090909091,0.0,0.5,True,False,False,False,False,False,True,False,False,False,False,False,False
21881,7.0,64.11793506950995,0.935483840791,0.999999956522,0.956521697543,1.0,3.0,0.0,1.0,5.29032258065,7.0,3.9999999999999996,1800.0,526.8333333329999,618.0000000000001,764032.0133212074,211842.85714299994,0.0,4578.876657819998,2903.007302549999,63.13595418430638,55.20201568465764,108.66968321242817,0.0286098613333,0.0294792883309,0.314001288335,0.599326410898,0.0285831511027,0.316666666667,0.0916666666667,0.0322580645161,0.0154052635175,0.5,0.5,0.375,0.17500000000000002,0.375,-0.1,-0.1,-0.1,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False
15904,8.0,298.99999999999994,0.555160140373,0.999999995122,0.698606147341785,48.8991575672969,6.999999999999998,14.999999999999998,0.0,4.689263999591384,10.0,3.9999999999999996,795.0,201.75,0.0,764032.0133212074,240316.66666699998,0.0,11090.666666699997,3919.6222795000003,2000.0,2100.0000000000005,2049.999999999999,0.0333348023172,0.0333492016775,0.198654670485,0.701327282065,0.0333340434552,0.6468696919624999,0.321295749705,0.0501672240803,0.0100334448161,0.8333333333330001,0.166666666667,0.5379004329,0.1,1.0,-0.295833333333,-0.5,-0.1875,1.0,0.34090909091,0.5,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False
15503,9.0,327.0000000000001,0.649842269243,0.999999995495,0.752252248864,6.999999999999998,0.0,1.0,0.0,4.8379204893,8.0,3.9999999999999996,2000.0,586.7500000000002,1800.0,764032.0133212074,105499.99999999993,1253.5000000000005,3579.6047904200004,2774.2216891000007,63.13595418430638,55.20201568465764,108.66968321242817,0.223010942961,0.025009133243099946,0.156039525148,0.0250337444189,0.570906654229,0.502398119122,0.1190758415435,0.0519877675841,0.0122324159021,0.8095238095240002,0.190476190476,0.502237076649,0.136363636364,1.0,-0.25,-0.4,-0.1,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False
11482,9.0,298.99999999999994,0.559322032002,0.999999994286,0.731428567249,3.9999999999999996,3.0,1.0,3.0,4.689263995671159,9.0,3.9999999999999996,800.0000000000003,422.22222222200014,23499.999999999978,764032.0133212074,535688.888889,3280.6495726499998,13973.713349011385,6225.267902161508,25477.766485707893,156738.94771694235,51437.52842502513,0.5146725141295,0.15387981591,0.0222234693858,0.286992500471,0.0222317001037,0.456469298246,0.174757575758,0.0501672240803,0.0200668896321,0.714285714286,0.285714285714,0.387373737374,0.1,0.75,-0.240277777778,-0.5,-0.1,0.5,0.34090909091,0.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False
25564,12.0,460.00000000000006,0.546275393801,0.999999996479,0.6725352089,6.999999999999998,3.0,14.0,2.0000000000000004,4.67173913043,7.0,0.0,362.99999999999994,70.6557142857,28400.00000000001,843299.9999999995,439942.85714300006,3230.8930678499983,11013.661353350868,4491.877409000002,1800.0,12700.0,7250.000000000005,0.0285715391654,0.0289737920942,0.028571775104699992,0.885311381218,0.0285715124177,0.502042748918,0.0972957251082,0.0391644908616,0.0304347826087,0.621621621622,0.378378378378,0.330830039526,0.05,1.0,-0.279804421769,-0.5,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,True,False,False,False,False,False,False,False,False,True,False,False,False
38465,9.0,409.00000000000017,0.451472191438,0.999999998168,0.633699632539,6.999999999999998,3.0,16.999999999999996,0.0,4.46481876333,5.0,54.901699437494734,653.9999999999999,355.9999999999999,16800.000000000004,764032.0133212074,75084.67631373765,2406.2972027999995,3633.423645320003,3003.400903529999,1299.9999999999995,2599.9999999999995,1949.9999999999993,0.04085976036849992,0.0400582257158,0.0400449655782,0.0406582019065,0.838378846431,0.433960940125,0.23004314179,0.0501066098081,0.0106609808102,0.8245614035089999,0.175438596491,0.431574099659,0.05,1.0,-0.253703703704,-0.2,-0.0333333333333,0.0,0.0,0.5,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False
29950,8.0,1084.9999999999998,0.397590361077,0.999999998428,0.562893080876,12.999999999999996,3.0,1.0,1.0,4.84976958525,10.0,0.0,999.9999999999999,414.80000000000007,36600.00000000002,823880.2667241599,172470.00000000006,1930.6370370399995,3577.4884208899975,2423.601733139999,1700.0,3899.9999999999973,2800.000000000001,0.0201003493023,0.119492238575,0.622177444544,0.0200010401485,0.21822892743019995,0.465244708995,0.127761243386,0.0377880184332,0.015668202765,0.706896551724,0.293103448276,0.384320557491,0.17500000000000002,0.9,-0.25637254902,-0.666666666667,-0.1,0.8,0.34090909091,0.5,0.4,False,False,False,False,True,False,False,False,True,False,False,False,False
31592,10.0,349.9999999999999,0.590257877965,0.999999994792,0.791666662543,10.000000000000002,0.0,0.0,1.0,4.689263998043927,7.0,3.9999999999999996,554.0,111.49999999999999,0.0,843299.9999999995,246519.9999999999,0.0,7671.53787879,2394.087646219999,63.13595418430638,55.20201568465764,108.66968321242817,0.06731830798319999,0.123814712063,0.721533187837,0.06731830798319999,0.0200154841336,0.445667600373,0.0508734402852,0.0428571428571,0.0314285714286,0.576923076923,0.423076923077,0.3625,0.05,0.9,-0.37803030303,-1.0,-0.1,0.2,-0.1,0.3,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False
36141,7.0,442.0,0.54090908968,0.999999996324,0.702205879771,5.999999999999999,2.0000000000000004,1.0,0.0,4.68926400522788,10.0,54.901699437494734,2000.0,640.6000000000001,0.0,764032.0133212074,75084.67631373765,0.0,7099.999999999995,3392.417672873131,7030.271834178557,10799.99999999999,10799.99999999999,0.033333587046,0.0333334787487,0.866664707779,0.0333334632694,0.0333347631566,0.438131313131,0.151515151515,0.0407239819005,0.00452488687783,0.714285714286,0.1,0.277777777778,0.0333333333333,0.75,-0.166666666667,-0.166666666667,-0.166666666667,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False
39633,10.0,1019.9999999999998,0.406896551323,0.999999998016,0.646825395542,6.999999999999998,0.0,1.0,0.0,4.43823529412,5.0,0.0,1218.4444564774874,325.3999999999999,7600.000000000004,843299.9999999995,447860.00000000035,2026.874999999999,4316.34641638,3231.430028200002,63.13595418430638,55.20201568465764,108.66968321242817,0.839969755515,0.040029845652200136,0.0400001451136,0.0400001459603,0.0400001077589,0.456469298246,0.1190758415435,0.0627450980392,0.0225490196078,0.7356321839080001,0.264367816092,0.337743506494,0.0333333333333,0.8,-0.265640096618,-0.5,-0.05,0.5,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False
10751,11.0,722.0000000000001,0.406562053628,0.999999997778,0.5417007233602211,10.000000000000002,0.0,1.0,1.0,4.6135734072,9.0,3.9999999999999996,798.9999999999999,400.22222222200014,2900.0000000000005,810650.9262663649,174277.7777779999,1568.5499999999995,6880.687033580002,2875.631978629999,63.13595418430638,910.6234714888959,108.66968321242817,0.0222224035673,0.0222222986342,0.911101580263,0.0222222786407,0.0222314388946,0.544628099174,0.0917975206612,0.0443213296399,0.0154052635175,0.68085106383,0.31914893617,0.28751657197,0.0625,0.6,-0.207222222222,-0.6,-0.1,0.5,0.0625,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False
34976,11.0,2692.896847508253,0.304194684501,0.99999999942,0.497099767693,12.999999999999996,0.0,1.0,0.0,4.68926401974584,10.0,3.9999999999999996,440.9999999999999,125.79999999999995,7200.000000000005,843299.9999999995,266900.0000000001,1267.9999999999998,5217.563636359999,2580.2681432799995,63.13595418430638,55.20201568465764,108.66968321242817,0.0200075160238,0.02000058981149999,0.821060041409,0.0200001003347,0.118931752421,0.438404697901,0.118254462831,0.04768,0.01792,0.7268292682929999,0.2916666666669999,0.369743092478,0.0333333333333,0.9,0.0,-0.7,-0.05,0.2,0.3,0.3,0.3,False,False,False,False,True,False,False,False,False,True,False,False,False
25638,13.0,885.0000000000001,0.22962112488,0.999999998523,0.231905464945,10.000000000000002,3.9999999999999996,18.764235376052365,1.0,4.28926553672,9.0,3.9999999999999996,917.0000000000002,415.714285714,6799.999999999996,764032.0133212074,108722.22222200005,0.0,2667.7671699102125,2377.54516794,742.0,1899.9999999999993,1320.9999999999995,0.0222368040363,0.4666566274156,0.0222230372482,0.4666566274156,0.0222269038843,0.520768025078,0.100444096134,0.0158192090395,0.004519774011300001,0.777777777778,0.222222222222,0.291991341991,0.136363636364,0.85,-0.29375,-0.5,-0.1,0.0,0.136363636364,0.0454545454545,0.136363636364,False,False,False,False,False,True,False,True,False,False,False,False,False
29230,10.0,1112.0000000000002,0.365209471434,0.999999998355,0.537828946484,21.000000000000004,12.999999999999996,1.0000000000000004,0.0,4.2571942446,10.0,0.05933709747208126,802.0,232.70000000000002,0.0,843299.9999999995,179820.0,2293.6249999999995,7617.943396229994,4058.3911545699984,4299.999999999997,8299.999999999993,6299.999999999997,0.020577381472,0.0200143520101,0.0200877613222,0.0204272751649,0.918893230031,0.456469298246,0.0887274419682,0.0359712230216,0.0197841726619,0.714285714286,0.35483870967699993,0.314395292208,0.0333333333333,0.6,-0.244949494949,-0.8,-0.05,0.5,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True
33089,9.0,438.99999999999983,0.509174310759,0.999999996198,0.653992392951,6.999999999999998,5.0,1.0,0.0,5.03189066059,10.0,3.9999999999999996,538.0000000000002,261.88888888899993,0.0,843299.9999999995,111559.99999999991,0.0,3764.222029490001,2341.620867429999,1399.9999999999995,12500.0,6299.999999999997,0.299016814924,0.121875974361,0.0200755989123,0.53902971017,0.020001901632699992,0.366940412529,0.1190758415435,0.0637813211845,0.00683371298405,0.903225806452,0.0967741935484,0.305082714904,0.1,1.0,-0.233333333333,-0.25,-0.2,0.283333333333,0.0479166666667,0.216666666667,0.0479166666667,False,False,True,False,False,False,True,False,False,False,False,False,False
24877,9.0,725.9999999999999,0.469273742361,0.999999997585,0.666666665056,14.999999999999998,2.0000000000000004,8.000000000000002,0.0,4.12258953168,10.0,0.0,2100.0000000000005,418.6666666670002,6299.999999999997,843299.9999999995,172280.00000000003,1930.6370370399995,5733.442028990002,3141.2374479000014,1299.9999999999995,1299.9999999999995,1299.9999999999995,0.35401835526,0.0200018039682,0.0200031615462,0.0200214128665,0.585955266359,0.528211346267,0.28430335097,0.05234159779610001,0.0165289256198,0.7600000000000001,0.24,0.526817042607,0.05,1.0,-0.263888888889,-0.7,-0.05,0.8,0.34090909091,0.3,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False
26880,8.0,330.0,0.598159507368,0.999999995146,0.781553394264,5.0,0.0,1.0,1.0,4.49696969697,10.0,3.9999999999999996,1200.0,512.857142857,0.0,764032.0133212074,116437.49999999997,0.0,4032.2794117599997,3069.2030011400025,63.13595418430638,55.20201568465764,108.66968321242817,0.0254810805688,0.0250101468196,0.259780684445,0.160104217392,0.529623870775,0.385185185185,0.151851851852,0.0363636363636,0.00606060606061,0.857142857143,0.142857142857,0.347361111111,0.1,0.7,-0.4,-0.4,-0.2375,0.55,0.34090909091,0.05,0.35,False,True,False,False,False,False,False,False,False,False,True,False,False
18806,9.0,476.00000000000017,0.5416425838384665,0.999999996429,0.685714283265,8.000000000000002,3.9999999999999996,1.0,0.0,4.8256302521,10.0,3.9999999999999996,479.99999999999994,197.8888888889999,0.0,843299.9999999995,165739.99999999994,1930.6370370399995,5933.048543689995,2812.495547549999,9000.0,9000.0,9000.0,0.0201111685587,0.0200030709631,0.0200166834618,0.020018634621399967,0.919850442395,0.506095571096,0.239426961927,0.0525210084034,0.0126050420168,0.806451612903,0.193548387097,0.439506060606,0.0625,1.0,-0.275,-0.5,-0.125,0.5,0.136363636364,0.0454545454545,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False
19979,6.0,231.99999999999991,0.620689652497,0.999999992188,0.804687493713,8.000000000000002,5.999999999999999,5.999999999999998,0.0,4.39655172414,5.0,0.0,747.9999999999998,185.8,4299.999999999997,843299.9999999995,329799.9999999998,1949.6000000000001,3530.8894499300022,2787.75387864,999.9999999999999,11199.999999999998,4025.0000000000027,0.40999023634,0.0400103737332,0.0400074329588,0.0400006554288,0.469991301539,0.4776996152,0.149440836941,0.0431034482759,0.0129310344828,0.769230769231,0.230769230769,0.338993506494,0.136363636364,0.6,-0.166666666667,-0.2,-0.1,0.0,0.0,0.5,0.0,False,False,False,False,False,True,True,False,False,False,False,False,False
39034,13.0,409.00000000000017,0.429047301513,0.999999998885,0.627647713905,26.0,3.0,6.999999999999998,2.0000000000000004,4.61776315789,8.0,0.0,186.05220214914135,143.87499999999994,910.9999999999997,843299.9999999995,218651.37499999997,653.5714285709998,4499.263157890003,3376.345153100002,543.9999999999999,1700.0,1121.9999999999998,0.0259279744293,0.895419235614,0.027442903789300033,0.0252024364411,0.0260074497263,0.456469298246,0.104243815708,0.056578947368399995,0.0223684210526,0.7166666666670001,0.2916666666669999,0.32780051344,0.1,1.0,-0.413970588235,-1.0,-0.1,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False
35759,9.0,891.9999999999997,0.5500404608908275,0.999999998188,0.695652172653,3.0,2.0000000000000004,1.0,0.0,5.09753363229,9.0,0.0,2900.0000000000005,504.7777777779999,2300.0000000000005,843299.9999999995,208811.11111100012,1398.9999999999998,8599.999999999995,3633.194657170001,5000.000000000003,5000.000000000003,7317.542285945385,0.022225388599799945,0.144432707259,0.643710244472,0.0222735225932,0.167358137076,0.32893442623,0.1190758415435,0.030269058296,0.0067264573991,0.714285714286,0.18181818181799997,0.37012345679,0.0333333333333,0.8,-0.253703703704,-0.166666666667,-0.05,0.5,0.166666666667,0.0,0.166666666667,False,False,False,False,True,False,False,False,False,False,False,True,False
7206,11.0,470.99999999999983,0.536796535635,0.999999996416,0.702508958056,5.999999999999999,3.0,2.0000000000000004,1.0,4.689264005659291,6.0,0.0,956.9898536563375,279.4285714289999,0.0,843299.9999999995,209450.00000000017,0.0,4421.518361579999,2913.518912679999,1299.9999999999995,4899.999999999998,2500.0000000000005,0.0250004360843,0.89995217184,0.0250113221108,0.02503586836,0.025000201605,0.448602484472,0.014751552795,0.0339702760085,0.0148619957537,0.6956521739129999,0.304347826087,0.376785714286,0.1,1.0,-0.375,-1.0,-0.125,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False
24173,11.0,791.9999999999998,0.487046631493,0.999999998081,0.59692898158,17.999999999999996,5.0,14.999999999999998,1.0,4.85984848485,9.0,3.9999999999999996,476.00000000000017,130.12499999999997,0.0,843299.9999999995,306799.99999999977,0.0,4517.979069770002,2049.30574356,738.9999999999998,2100.0000000000005,1388.25,0.0223175662368,0.022223249383699906,0.798913755482,0.134322189327,0.0222232395705,0.379188589189,0.112841360029,0.021464646464599998,0.0151515151515,0.586206896552,0.413793103448,0.371963330787,0.1,1.0,-0.150810185185,-0.3,-0.05,0.0,0.0,0.5,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False
12427,7.0,818.9999999999997,0.45141451359,0.999999997925,0.62033194892,14.0,0.0,1.0,0.0,4.96947496947,8.0,0.0,110.79322767551866,46.79999999999999,12500.0,843299.9999999995,216060.00000000003,1520.8000000000004,3581.4073793099997,2393.43727304,63.13595418430638,55.20201568465764,108.66968321242817,0.0400005628456,0.0400002243104,0.839996966511,0.0400000951642,0.040002151168800015,0.389041666667,0.106020833333,0.0512820512821,0.0154052635175,0.7,0.3,0.303373015873,0.1,0.7,-0.189351851852,-0.433333333333,-0.05,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False
9187,5.0,377.0000000000001,0.537634407157,0.999999995536,0.705357139708,6.999999999999998,3.9999999999999996,1.0,0.0,4.6074270557,8.0,3.9999999999999996,2271.8798252033816,510.625,5799.999999999996,764032.0133212074,288099.99999999977,2073.306666670001,6910.538516735951,3452.4004264500027,1099.9999999999998,8100.000000000006,3399.999999999999,0.89786689834,0.0250031810467,0.025036394618500046,0.0250844241515,0.0270091018433,0.430114812724,0.182222849614,0.0503978779841,0.0053050397878,0.904761904762,0.0952380952381,0.377728411939,0.1,0.8,-0.075,-0.1,-0.05,0.0,0.0,0.5,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False
23398,10.0,479.0,0.550239233133,0.999999996865,0.583072098486,48.8991575672969,3.0,18.764235376052365,4.656854249492379,5.10229645094,6.0,0.0,330.0,65.59833333330002,208300.00000000003,823880.2667241599,611149.9999999997,3582.234547850001,11368.054794499994,4149.4230593394295,18099.999999999996,22799.999999999996,20441.79478776411,0.0333565566639,0.0333481010111,0.0333336275493,0.866628268001,0.0333334467749,0.531800766284,0.168486590038,0.0292275574113,0.0229645093946,0.56,0.44,0.553571428571,0.17500000000000002,1.0,-0.260353535354,-0.625,-0.05,1.0,0.25,0.5,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False
7976,10.0,346.00000000000006,0.547826085369,0.999999994872,0.723076919369,6.999999999999998,1.0,0.0,0.0,4.90173410405,10.0,3.9999999999999996,412.00000000000017,197.02428256838496,1700.0000000000014,843299.9999999995,186859.99999999997,0.0,5508.848101270001,2574.2459032799998,3299.999999999998,3299.999999999998,3299.999999999998,0.0201882937611,0.0200019589097,0.6176984309407001,0.0200353939555,0.322075922433,0.502732793522,0.107675438596,0.020231213872799997,0.00867052023121,0.7,0.3,0.373214285714,0.0625,0.5,-0.188888888889,-0.2,-0.166666666667,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False
25814,9.0,484.00000000000006,0.420600857467,0.999999999746,0.526132402348,2.0000000000000004,1.0,1.0000000000000004,0.0,4.73140495868,9.0,0.0,110.79322767551866,64.87499999999999,0.0,843300.000000001,282277.77777800016,0.0,5818.639021800002,3096.2022765299985,1499.9999999999998,1499.9999999999998,1499.9999999999998,0.0222272544165,0.0225060017554,0.408038238904,0.196804032529,0.350424472395,0.465798611111,0.167795138889,0.0330578512397,0.0154052635175,0.666666666667,0.333333333333,0.4625,0.1,1.0,-0.253819444444,-0.5,-0.1,0.5,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True
15258,11.0,366.0000000000001,0.526162789168,0.999999994709,0.6679877067896497,2.0000000000000004,2.0000000000000004,1.0,0.0,4.56557377049,8.0,0.0,491.9999999999999,148.71428571400006,0.0,843299.9999999995,293837.50000000006,0.0,3619.3560209400025,2205.5318815399996,1499.9999999999998,1499.9999999999998,1499.9999999999998,0.650401540144,0.0250014149303,0.274593789689,0.025000953040200002,0.0250023021965,0.25717270469650005,0.160990860991,0.0245901639344,0.00273224043716,0.9,0.1,0.40404040404,0.1,1.0,-0.155555555556,-0.5,-0.155555555556,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False
11120,10.0,279.9999999999999,0.665454543035,0.999999994186,0.819767437094,5.0,3.0,1.0,0.0,5.19285714286,10.0,0.0,712.9999999999998,100.99999999999996,0.0,843299.9999999995,144541.3000000001,0.0,1549.3322220005443,1656.9545529200002,712.9999999999998,730.9999999999998,722.0000000000001,0.11849972933,0.0200023231195,0.82149450515,0.0200013912056,0.0200020511948,0.343452380952,0.1190758415435,0.0107142857143,0.0107142857143,0.5,0.5,0.366666666667,0.1,0.5,-0.375,-0.5,-0.125,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True
3135,14.0,409.00000000000017,0.0,0.0,0.1124099242883203,6.999999999999998,0.0,1.0000000000000004,0.0,0.0,7.0,0.0,426.0000000000001,115.85714285699999,2100.0000000000005,843299.9999999995,246519.9999999999,1128.8333333300004,12433.222930375341,4851.506316879999,63.13595418430638,55.20201568465764,108.66968321242817,0.0285726675185,0.0285857171785,0.170265866605,0.74400372467,0.0285720240284,0.25717270469650005,0.0,0.0020220082537569075,0.0154052635175,0.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483333333333,-0.204545454546,0.5,0.25,False,True,False,False,False,False,False,False,False,False,False,False,False
